ano_campeonato,rodada,estadio,arbitro,publico,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante
2013,5,Arena do Grêmio,Péricles Bassols Pegado Cortez,15926.0,Grêmio,São Paulo,Vanderlei Luxemburgo,Ney Franco,6.0,3.0,18400000.0,29150000.0,28.0,27.7,1.0,1.0,0.0,1.0
2013,10,Estádio Jornalista Mário Filho,Wilton Sampaio,18042.0,Fluminense,Cruzeiro,Vanderlei Luxemburgo,Marcelo Oliveira,17.0,1.0,32250000.0,17550000.0,29.8,25.2,1.0,0.0,0.0,0.0
2013,14,Estádio Jornalista Mário Filho,André Luiz de Freitas Castro,13237.0,Fluminense,Corinthians,Vanderlei Luxemburgo,Tite,15.0,4.0,12800000.0,41250000.0,26.5,26.6,0.0,0.0,0.0,0.0
2013,17,Estádio Jornalista Mário Filho,Leandro Pedro Vuaden,10481.0,Fluminense,Santos FC,Vanderlei Luxemburgo,Claudinei Oliveira,14.0,7.0,25500000.0,11750000.0,27.0,27.2,0.0,2.0,0.0,2.0
2013,19,Estádio Jornalista Mário Filho,Ricardo Marques Ribeiro,28658.0,Fluminense,EC Bahia,Vanderlei Luxemburgo,Cristóvão Borges,15.0,13.0,20150000.0,5000000.0,26.1,26.0,1.0,0.0,0.0,0.0
2013,21,Estádio Jornalista Mário Filho,Wilton Sampaio,19355.0,Fluminense,Portuguesa,Vanderlei Luxemburgo,Guto Ferreira,15.0,18.0,20400000.0,4450000.0,26.9,29.0,2.0,1.0,0.0,1.0
2013,23,Estádio Jornalista Mário Filho,Wagner Reway,34397.0,Fluminense,Coritiba FC,Vanderlei Luxemburgo,Marquinhos Santos,12.0,9.0,20650000.0,6000000.0,27.8,27.0,1.0,1.0,0.0,1.0
2013,28,Estádio Jornalista Mário Filho,Alício Pena Junior,19556.0,Fluminense,Grêmio,Vanderlei Luxemburgo,Renato Gaúcho,12.0,2.0,19100000.0,20900000.0,26.9,25.2,1.0,1.0,0.0,1.0
2013,7,Estádio Moisés Lucarelli,Pablo Ramón Goncalves Pinheiro,3325.0,Ponte Preta,EC Bahia,Paulo César Carpegiani,Cristóvão Borges,16.0,11.0,4000000.0,5550000.0,27.5,25.9,0.0,0.0,0.0,0.0
2013,9,Estádio Moisés Lucarelli,Leandro Bizzio Marinho,4407.0,Ponte Preta,Santos FC,Paulo César Carpegiani,Claudinei Oliveira,17.0,7.0,4250000.0,19800000.0,27.6,27.5,1.0,0.0,0.0,0.0
2013,11,Estádio Moisés Lucarelli,Ricardo Marques Ribeiro,5942.0,Ponte Preta,Fluminense,Paulo César Carpegiani,Vanderlei Luxemburgo,17.0,15.0,3550000.0,31250000.0,26.1,28.7,1.0,1.0,0.0,0.0
2013,15,Estádio Moisés Lucarelli,Héber Lopes,4416.0,Ponte Preta,Goiás EC,Paulo César Carpegiani,Enderson Moreira,15.0,13.0,4250000.0,5500000.0,27.6,27.6,0.0,1.0,0.0,1.0
2013,16,Estádio Moisés Lucarelli,Wilton Sampaio,5974.0,Ponte Preta,Cruzeiro,Paulo César Carpegiani,Marcelo Oliveira,16.0,2.0,3400000.0,19850000.0,26.3,27.9,0.0,2.0,0.0,1.0
2013,6,Estádio Raimundo Sampaio,Anderson Daronco,4815.0,Atlético-MG,Criciúma EC,Cuca,Vadão,16.0,12.0,15850000.0,4850000.0,27.7,26.5,3.0,2.0,1.0,1.0
2013,12,Estádio Raimundo Sampaio,Raphael Claus,11332.0,Atlético-MG,Botafogo,Cuca,Oswaldo de Oliveira,13.0,1.0,23800000.0,11050000.0,29.6,26.0,2.0,2.0,1.0,1.0
2013,14,Estádio Raimundo Sampaio,Péricles Bassols Pegado Cortez,12027.0,Atlético-MG,EC Bahia,Cuca,Cristóvão Borges,13.0,9.0,19800000.0,5900000.0,30.3,26.2,2.0,0.0,1.0,0.0
2013,18,Estádio Raimundo Sampaio,Anderson Daronco,6529.0,Atlético-MG,Fluminense,Cuca,Vanderlei Luxemburgo,9.0,16.0,20500000.0,19900000.0,28.8,26.8,2.0,2.0,1.0,1.0
2013,34,Estádio Raimundo Sampaio,Marcelo de Lima Henrique,12451.0,Atlético-MG,Internacional,Cuca,Clemer,7.0,11.0,17600000.0,10100000.0,28.7,24.8,2.0,1.0,1.0,0.0
2013,38,Estádio Raimundo Sampaio,Héber Lopes,22315.0,Atlético-MG,EC Vitória,Cuca,Ney Franco,7.0,6.0,19450000.0,5350000.0,28.9,27.3,2.0,2.0,1.0,2.0
2013,10,Estádio Municipal Paulo Machado de Carvalho,Alício Pena Junior,23849.0,Corinthians,Grêmio,Tite,Renato Gaúcho,12.0,5.0,22850000.0,14900000.0,27.2,29.2,2.0,0.0,1.0,0.0
2013,13,Estádio Municipal Paulo Machado de Carvalho,Elmo Alves Resende Cunha,25603.0,Corinthians,EC Vitória,Tite,Caio Júnior,8.0,4.0,35400000.0,3950000.0,26.8,26.9,2.0,0.0,1.0,0.0
2013,31,Estádio Municipal Paulo Machado de Carvalho,Leandro Pedro Vuaden,17949.0,Corinthians,Santos FC,Tite,Claudinei Oliveira,10.0,8.0,21100000.0,23450000.0,28.4,26.6,1.0,1.0,1.0,0.0
2013,13,Estádio do Vale,Pablo dos Santos Alves,8684.0,Internacional,Atlético-PR,Dunga,Vágner Mancini,6.0,5.0,39700000.0,6000000.0,28.5,26.1,2.0,2.0,1.0,1.0
2013,16,Estádio do Vale,Dewson Fernando Freitas da Silva,1815.0,Internacional,Goiás EC,Dunga,Enderson Moreira,7.0,9.0,30100000.0,5250000.0,29.0,28.0,3.0,3.0,1.0,1.0
2013,24,Estádio do Vale,Wilton Sampaio,5434.0,Internacional,Cruzeiro,Dunga,Marcelo Oliveira,6.0,1.0,10650000.0,25800000.0,27.4,28.8,1.0,2.0,1.0,1.0
2013,3,Estádio Eládio de Barros Carvalho,Dewson Fernando Freitas da Silva,15013.0,Náutico,Portuguesa,Silas,Edson Pimenta,18.0,19.0,4050000.0,4150000.0,24.6,28.9,2.0,2.0,1.0,1.0
2013,30,Estádio Francisco Stédile,Marcelo de Lima Henrique,15273.0,Internacional,Grêmio,Clemer,Renato Gaúcho,8.0,2.0,30250000.0,23800000.0,27.7,26.8,2.0,2.0,1.0,1.0
2013,31,Estádio Francisco Stédile,Péricles Bassols Pegado Cortez,5603.0,Internacional,São Paulo,Clemer,Muricy Ramalho,9.0,11.0,31350000.0,23900000.0,27.4,25.1,2.0,3.0,1.0,2.0
2013,33,Estádio Beira-Rio,Héber Lopes,10969.0,Internacional,Botafogo,Clemer,Oswaldo de Oliveira,11.0,4.0,15500000.0,15850000.0,26.0,28.0,2.0,1.0,1.0,0.0
2013,37,Estádio Major Antônio Couto Pereira,Ricardo Marques Ribeiro,17169.0,Coritiba FC,Botafogo,Tcheco,Oswaldo de Oliveira,15.0,5.0,4700000.0,16350000.0,27.2,27.6,2.0,1.0,1.0,0.0
2013,1,Estádio Heriberto Hülse,Márcio Chagas da Silva,10355.0,Criciúma EC,EC Bahia,Vadão,Cristóvão Borges,2.0,15.0,4000000.0,4200000.0,25.7,24.4,3.0,1.0,1.0,0.0
2013,4,Estádio Heriberto Hülse,Pablo dos Santos Alves,11392.0,Criciúma EC,Santos FC,Vadão,Claudinei Oliveira,13.0,16.0,4650000.0,24500000.0,26.1,26.2,3.0,1.0,1.0,0.0
2013,8,Estádio Heriberto Hülse,Felipe Gomes da Silva,12560.0,Criciúma EC,Grêmio,Vadão,Renato Gaúcho,15.0,6.0,5150000.0,16800000.0,26.7,26.9,2.0,1.0,1.0,1.0
2013,17,Arena de Pernambuco,André Luiz de Freitas Castro,11263.0,Náutico,Atlético-PR,Jorginho,Vágner Mancini,20.0,4.0,4150000.0,4750000.0,27.9,25.3,1.0,4.0,1.0,2.0
2013,1,Estádio Cláudio Moacyr de Azevedo,Ricardo Marques Ribeiro,3355.0,Fluminense,Atlético-PR,Abel Braga,Ricardo Drubscky,6.0,14.0,13650000.0,6150000.0,27.4,23.7,2.0,1.0,1.0,1.0
2013,7,Estádio Jornalista Mário Filho,Héber Lopes,5375.0,Fluminense,Internacional,Abel Braga,Dunga,6.0,5.0,35250000.0,11150000.0,27.7,31.5,2.0,3.0,1.0,3.0
2013,19,Estádio Manoel Barradas,Raphael Claus,9211.0,EC Vitória,Atlético-MG,Ney Franco,Cuca,14.0,10.0,4850000.0,17300000.0,28.2,29.6,1.0,1.0,1.0,0.0
2013,21,Estádio Manoel Barradas,Jean Pierre Goncalves Lima,10054.0,EC Vitória,Náutico,Ney Franco,Levi Gomes,11.0,20.0,5100000.0,3650000.0,28.3,27.5,2.0,1.0,1.0,1.0
2013,25,Arena Fonte Nova,Dewson Fernando Freitas da Silva,20498.0,EC Vitória,Goiás EC,Ney Franco,Enderson Moreira,7.0,10.0,5400000.0,3450000.0,26.9,27.2,2.0,1.0,1.0,1.0
2013,28,Estádio Manoel Barradas,Francisco de Assis Almeida Filho,9415.0,EC Vitória,Coritiba FC,Ney Franco,Péricles Chamusca,7.0,13.0,4650000.0,6350000.0,27.5,26.8,2.0,1.0,1.0,1.0
2013,35,Estádio Manoel Barradas,Sandro Ricci,13738.0,EC Vitória,Santos FC,Ney Franco,Claudinei Oliveira,7.0,9.0,4850000.0,20100000.0,26.3,26.0,2.0,0.0,1.0,0.0
2013,37,Estádio Manoel Barradas,Paulo César de Oliveira,25148.0,EC Vitória,Flamengo,Ney Franco,Jayme de Almeida,7.0,13.0,5850000.0,7900000.0,27.9,23.9,4.0,2.0,1.0,1.0
2013,25,Estádio Heriberto Hülse,Pablo dos Santos Alves,9342.0,Criciúma EC,Atlético-MG,Argel Fucks,Cuca,18.0,5.0,4600000.0,22050000.0,27.2,29.3,1.0,1.0,1.0,1.0
2013,36,Estádio Heriberto Hülse,Wilson Luiz Seneme,9824.0,Criciúma EC,EC Vitória,Argel Fucks,Ney Franco,14.0,6.0,5550000.0,5100000.0,27.3,27.5,1.0,1.0,1.0,0.0
2013,37,Estádio Heriberto Hülse,Francisco Carlos do Nascimento,18081.0,Criciúma EC,São Paulo,Argel Fucks,Muricy Ramalho,14.0,9.0,5650000.0,24500000.0,27.7,26.9,1.0,0.0,1.0,0.0
2013,11,Estádio Cícero Pompeu de Toledo,Alício Pena Junior,4579.0,São Paulo,EC Bahia,Milton Cruz,Cristóvão Borges,14.0,4.0,22500000.0,6100000.0,28.6,26.1,1.0,2.0,1.0,0.0
2013,3,Estádio Manoel Barradas,Héber Lopes,11535.0,EC Vitória,Vasco da Gama,Caio Júnior,Paulo Autuori,3.0,12.0,4800000.0,6950000.0,27.0,27.1,2.0,0.0,1.0,0.0
2013,12,Estádio Manoel Barradas,André Luiz de Freitas Castro,8283.0,EC Vitória,Fluminense,Caio Júnior,Vanderlei Luxemburgo,5.0,12.0,4900000.0,31250000.0,27.7,28.7,1.0,1.0,1.0,0.0
2013,6,Estádio Nacional de Brasília Mané Garrincha,Paulo César de Oliveira,55110.0,Flamengo,Coritiba FC,Mano Menezes,Marquinhos Santos,20.0,1.0,18950000.0,7250000.0,27.9,27.3,2.0,2.0,1.0,0.0
2013,20,Estádio Jornalista Mário Filho,Sandro Ricci,20780.0,Flamengo,Santos FC,Mano Menezes,Claudinei Oliveira,16.0,7.0,15850000.0,11000000.0,26.9,27.3,2.0,1.0,1.0,0.0
2013,2,Estádio Doutor Osvaldo Texeira Duarte,Emerson de Almeida Ferreira,1182.0,Portuguesa,Fluminense,Edson Pimenta,Abel Braga,20.0,6.0,4950000.0,20650000.0,28.3,27.2,2.0,1.0,1.0,1.0
2013,6,Estádio Doutor Osvaldo Texeira Duarte,Paulo Henrique de Godoy Bezerra,2769.0,Portuguesa,Cruzeiro,Edson Pimenta,Marcelo Oliveira,19.0,5.0,4950000.0,19050000.0,28.9,25.7,1.0,1.0,1.0,1.0
2013,4,Estádio Moisés Lucarelli,Gilberto Rodrigues Castro Junior,3422.0,Ponte Preta,Atlético-PR,Guto Ferreira,Ricardo Drubscky,12.0,15.0,4350000.0,5150000.0,26.6,25.8,3.0,4.0,1.0,1.0
2013,13,Estádio Doutor Osvaldo Texeira Duarte,Rodrigo Nunes de Sá,8593.0,Portuguesa,São Paulo,Guto Ferreira,Paulo Autuori,20.0,15.0,5550000.0,22400000.0,28.6,26.4,2.0,1.0,1.0,0.0
2013,20,Estádio Doutor Osvaldo Texeira Duarte,Claudio Francisco Lima e Silva,4207.0,Portuguesa,Vasco da Gama,Guto Ferreira,Dorival Júnior,18.0,11.0,4600000.0,7450000.0,29.6,25.4,2.0,0.0,1.0,0.0
2013,26,Estádio Doutor Osvaldo Texeira Duarte,Péricles Bassols Pegado Cortez,7979.0,Portuguesa,Santos FC,Guto Ferreira,Claudinei Oliveira,16.0,7.0,4200000.0,19650000.0,29.6,25.2,3.0,0.0,1.0,0.0
2013,35,Estádio Doutor Osvaldo Texeira Duarte,Jean Pierre Goncalves Lima,2867.0,Portuguesa,Atlético-MG,Guto Ferreira,Cuca,17.0,6.0,4250000.0,14250000.0,26.8,28.6,2.0,0.0,1.0,0.0
2013,5,Estádio General Sílvio Raulino de Oliveira,Marcelo Aparecido Ribeiro de Souza,3986.0,Vasco da Gama,EC Bahia,Paulo Autuori,Cristóvão Borges,10.0,7.0,7750000.0,3900000.0,26.5,26.0,1.0,1.0,1.0,1.0
2013,14,Estádio Cícero Pompeu de Toledo,Anderson Daronco,25827.0,São Paulo,Atlético-PR,Paulo Autuori,Vágner Mancini,17.0,5.0,23900000.0,6100000.0,26.6,26.6,1.0,1.0,1.0,1.0
2013,22,Estádio Cícero Pompeu de Toledo,Leandro Pedro Vuaden,28503.0,São Paulo,Atlético-MG,Muricy Ramalho,Cuca,14.0,6.0,27150000.0,23350000.0,28.0,30.2,1.0,0.0,1.0,0.0
2013,26,Estádio Cícero Pompeu de Toledo,Anderson Daronco,22285.0,São Paulo,EC Vitória,Muricy Ramalho,Ney Franco,17.0,6.0,22150000.0,5400000.0,26.5,26.9,3.0,2.0,1.0,1.0
2013,29,Estádio Cícero Pompeu de Toledo,Elmo Alves Resende Cunha,14942.0,São Paulo,Náutico,Muricy Ramalho,Marcelo Martelotte,13.0,20.0,25900000.0,4100000.0,25.6,27.9,3.0,0.0,1.0,0.0
2013,32,Estádio Cícero Pompeu de Toledo,André Luiz de Freitas Castro,50802.0,São Paulo,Portuguesa,Muricy Ramalho,Guto Ferreira,9.0,16.0,21650000.0,4250000.0,26.1,27.7,2.0,1.0,1.0,1.0
2013,36,Estádio Cícero Pompeu de Toledo,Paulo Henrique de Godoy Bezerra,12692.0,São Paulo,Botafogo,Muricy Ramalho,Oswaldo de Oliveira,9.0,5.0,21650000.0,15050000.0,26.2,27.6,1.0,1.0,1.0,1.0
2013,11,Arena do Grêmio,Fabrício Neves Corrêa,40054.0,Grêmio,Internacional,Renato Gaúcho,Dunga,8.0,7.0,18650000.0,32600000.0,28.1,29.3,1.0,1.0,1.0,1.0
2013,25,Arena do Grêmio,Wilson Luiz Seneme,19800.0,Grêmio,Atlético-PR,Renato Gaúcho,Vágner Mancini,2.0,4.0,26300000.0,6250000.0,26.9,26.8,1.0,0.0,1.0,0.0
2013,37,Arena do Grêmio,Héber Lopes,23910.0,Grêmio,Goiás EC,Renato Gaúcho,Enderson Moreira,3.0,4.0,24550000.0,5850000.0,27.8,26.1,1.0,0.0,1.0,0.0
2013,32,Estádio Cláudio Moacyr de Azevedo,Márcio Chagas da Silva,6615.0,Vasco da Gama,Coritiba FC,Adilson Batista,Péricles Chamusca,17.0,12.0,6400000.0,6250000.0,28.2,27.1,2.0,1.0,1.0,0.0
2013,33,Estádio Jornalista Mário Filho,Wilton Sampaio,56756.0,Vasco da Gama,Santos FC,Adilson Batista,Claudinei Oliveira,16.0,9.0,6200000.0,21450000.0,27.7,26.0,2.0,2.0,1.0,2.0
2013,9,Estádio São Januário,Márcio Chagas da Silva,18304.0,Vasco da Gama,Criciúma EC,Dorival Júnior,Vadão,12.0,13.0,7850000.0,4650000.0,26.9,27.1,3.0,2.0,1.0,0.0
2013,11,Estádio Jornalista Mário Filho,Wagner do Nascimento Magalhães,33419.0,Vasco da Gama,Botafogo,Dorival Júnior,Oswaldo de Oliveira,10.0,1.0,9100000.0,11100000.0,28.5,26.9,2.0,3.0,1.0,2.0
2013,15,Estádio São Januário,Wilton Sampaio,15781.0,Vasco da Gama,Grêmio,Dorival Júnior,Renato Gaúcho,10.0,5.0,8950000.0,19750000.0,27.6,27.2,2.0,3.0,1.0,2.0
2013,22,Estádio São Januário,Celio Amorim,5624.0,Vasco da Gama,EC Vitória,Dorival Júnior,Ney Franco,15.0,11.0,8650000.0,5350000.0,28.1,28.4,1.0,2.0,1.0,0.0
2013,27,Estádio Aderbal Ramos da Silva,Wagner do Nascimento Magalhães,8245.0,Vasco da Gama,Fluminense,Dorival Júnior,Vanderlei Luxemburgo,17.0,10.0,8250000.0,19500000.0,24.7,26.2,1.0,0.0,1.0,0.0
2013,34,Estádio Jornalista Mário Filho,Marcos André Gomes da Penha,30844.0,Fluminense,Náutico,Dorival Júnior,Marcelo Martelotte,17.0,20.0,21100000.0,3050000.0,25.9,25.4,2.0,0.0,1.0,0.0
2013,35,Estádio Jornalista Mário Filho,Márcio Chagas da Silva,37310.0,Fluminense,São Paulo,Dorival Júnior,Muricy Ramalho,14.0,8.0,22800000.0,20800000.0,27.0,24.7,2.0,1.0,1.0,1.0
2013,37,Estádio Jornalista Mário Filho,Marcos André Gomes da Penha,44699.0,Fluminense,Atlético-MG,Dorival Júnior,Cuca,16.0,6.0,19350000.0,18000000.0,26.3,28.3,2.0,2.0,1.0,1.0
2013,8,Estádio Durival Britto e Silva,Ricardo Marques Ribeiro,6799.0,Atlético-PR,Corinthians,Vágner Mancini,Tite,17.0,10.0,5100000.0,36400000.0,26.9,26.9,1.0,1.0,1.0,1.0
2013,11,Estádio Durival Britto e Silva,Luiz Flávio de Oliveira,8883.0,Atlético-PR,Goiás EC,Vágner Mancini,Enderson Moreira,11.0,13.0,5950000.0,5700000.0,26.5,25.8,2.0,0.0,1.0,0.0
2013,20,Estádio Durival Britto e Silva,Fabrício Neves Corrêa,11728.0,Atlético-PR,Fluminense,Vágner Mancini,Vanderlei Luxemburgo,3.0,15.0,5200000.0,19900000.0,26.7,26.9,1.0,1.0,1.0,1.0
2013,28,Arena da Baixada,Dewson Fernando Freitas da Silva,10663.0,Atlético-PR,Portuguesa,Vágner Mancini,Guto Ferreira,4.0,17.0,5550000.0,3900000.0,26.5,29.4,1.0,0.0,1.0,0.0
2013,32,Estádio Durival Britto e Silva,Luiz Flávio de Oliveira,6533.0,Atlético-PR,Internacional,Vágner Mancini,Clemer,4.0,10.0,5750000.0,17000000.0,27.0,28.6,1.0,0.0,1.0,0.0
2013,2,Estádio do Governo do Estado de Goiás,Rodrigo Nunes de Sá,31074.0,Goiás EC,Corinthians,Enderson Moreira,Tite,18.0,10.0,5350000.0,37000000.0,28.6,27.1,1.0,1.0,1.0,0.0
2013,8,Estádio do Governo do Estado de Goiás,Péricles Bassols Pegado Cortez,4853.0,Goiás EC,Portuguesa,Enderson Moreira,Edson Pimenta,12.0,20.0,5350000.0,3100000.0,26.8,27.6,2.0,1.0,1.0,1.0
2013,12,Estádio do Governo do Estado de Goiás,Jean Pierre Goncalves Lima,5761.0,Goiás EC,Náutico,Enderson Moreira,Zé Teodoro,14.0,19.0,5200000.0,4750000.0,26.5,26.0,2.0,1.0,1.0,1.0
2013,14,Estádio do Governo do Estado de Goiás,Jailson Macedo Freitas,32049.0,Goiás EC,Flamengo,Enderson Moreira,Mano Menezes,12.0,16.0,4700000.0,14600000.0,26.4,28.0,1.0,1.0,1.0,0.0
2013,18,Estádio do Governo do Estado de Goiás,Ricardo Marques Ribeiro,7898.0,Goiás EC,Grêmio,Enderson Moreira,Renato Gaúcho,11.0,2.0,5300000.0,16500000.0,27.4,25.5,2.0,0.0,1.0,0.0
2013,20,Estádio do Governo do Estado de Goiás,Péricles Bassols Pegado Cortez,10786.0,Goiás EC,Cruzeiro,Enderson Moreira,Marcelo Oliveira,9.0,1.0,4150000.0,23600000.0,28.4,26.2,1.0,2.0,1.0,1.0
2013,24,Estádio do Governo do Estado de Goiás,Márcio Chagas da Silva,8610.0,Goiás EC,Fluminense,Enderson Moreira,Vanderlei Luxemburgo,8.0,13.0,5050000.0,24900000.0,27.3,27.7,1.0,2.0,1.0,0.0
2013,26,Estádio do Governo do Estado de Goiás,Claudio Francisco Lima e Silva,5704.0,Goiás EC,Criciúma EC,Enderson Moreira,Argel Fucks,11.0,18.0,5150000.0,4500000.0,27.6,28.1,1.0,1.0,1.0,1.0
2013,35,Estádio do Governo do Estado de Goiás,Wagner Reway,8263.0,Goiás EC,Internacional,Enderson Moreira,Clemer,4.0,11.0,5400000.0,10700000.0,27.8,25.5,3.0,1.0,1.0,1.0
2013,26,Estádio Nacional de Brasília Mané Garrincha,Ricardo Marques Ribeiro,34597.0,Flamengo,Vasco da Gama,Jayme de Almeida,Dorival Júnior,14.0,15.0,15550000.0,6900000.0,28.2,26.6,1.0,1.0,1.0,0.0
2013,27,Estádio Jornalista Mário Filho,Raphael Claus,24864.0,Flamengo,Internacional,Jayme de Almeida,Clemer,15.0,6.0,13600000.0,32500000.0,27.7,27.2,2.0,1.0,1.0,0.0
2013,36,Estádio Jornalista Mário Filho,Fabrício Neves Corrêa,23284.0,Flamengo,Corinthians,Jayme de Almeida,Tite,15.0,8.0,15400000.0,22800000.0,25.5,26.5,1.0,0.0,1.0,0.0
2013,38,Estádio Jornalista Mário Filho,Paulo Henrique de Godoy Bezerra,41272.0,Flamengo,Cruzeiro,Jayme de Almeida,Marcelo Oliveira,15.0,1.0,9650000.0,13000000.0,26.3,27.7,1.0,1.0,1.0,0.0
2013,5,Estádio Joaquim Henrique Nogueira,Guilherme Ceretta de Lima,15513.0,Cruzeiro,Internacional,Marcelo Oliveira,Dunga,2.0,11.0,19700000.0,13400000.0,27.4,28.1,2.0,2.0,1.0,1.0
2013,7,Estádio Governador Magalhães Pinto,Márcio Chagas da Silva,15528.0,Cruzeiro,Náutico,Marcelo Oliveira,Zé Teodoro,4.0,18.0,17050000.0,4900000.0,25.1,26.9,3.0,0.0,1.0,0.0
2013,11,Estádio Governador Magalhães Pinto,Franscisco Carlos do Nascimento,25108.0,Cruzeiro,Coritiba FC,Marcelo Oliveira,Marquinhos Santos,3.0,2.0,17550000.0,7550000.0,25.3,26.8,1.0,0.0,1.0,0.0
2013,15,Estádio Governador Magalhães Pinto,Marcelo de Lima Henrique,14369.0,Cruzeiro,EC Vitória,Marcelo Oliveira,Caio Júnior,2.0,6.0,20450000.0,4350000.0,25.9,26.0,5.0,1.0,1.0,0.0
2013,21,Estádio Governador Magalhães Pinto,Raphael Claus,30339.0,Cruzeiro,Atlético-PR,Marcelo Oliveira,Vágner Mancini,1.0,4.0,25300000.0,5650000.0,26.2,25.6,1.0,0.0,1.0,0.0
2013,22,Estádio Governador Magalhães Pinto,Luiz Flávio de Oliveira,44504.0,Cruzeiro,Botafogo,Marcelo Oliveira,Oswaldo de Oliveira,1.0,2.0,23600000.0,9700000.0,27.4,30.5,3.0,0.0,1.0,0.0
2013,29,Estádio Governador Magalhães Pinto,Paulo Henrique de Godoy Bezerra,31564.0,Cruzeiro,Fluminense,Marcelo Oliveira,Vanderlei Luxemburgo,1.0,12.0,19300000.0,19950000.0,26.3,26.3,1.0,0.0,1.0,0.0
2013,33,Estádio Governador Magalhães Pinto,Wilson Luiz Seneme,56854.0,Cruzeiro,Grêmio,Marcelo Oliveira,Renato Gaúcho,1.0,3.0,22600000.0,21800000.0,27.6,27.1,3.0,0.0,1.0,0.0
2013,4,Estádio Major Antônio Couto Pereira,Elmo Alves Resende Cunha,15554.0,Coritiba FC,Fluminense,Marquinhos Santos,Abel Braga,6.0,4.0,7000000.0,19650000.0,27.6,27.3,2.0,1.0,1.0,1.0
2013,5,Estádio Major Antônio Couto Pereira,Pablo Ramón Goncalves Pinheiro,16815.0,Coritiba FC,Náutico,Marquinhos Santos,Lisca,1.0,16.0,7000000.0,3950000.0,27.6,25.4,1.0,0.0,1.0,0.0
2013,9,Estádio Major Antônio Couto Pereira,Wilson Luiz Seneme,16420.0,Coritiba FC,EC Vitória,Marquinhos Santos,Caio Júnior,2.0,5.0,7000000.0,4900000.0,27.2,27.3,1.0,1.0,1.0,1.0
2013,22,Estádio Major Antônio Couto Pereira,Anderson Daronco,7982.0,Coritiba FC,Goiás EC,Marquinhos Santos,Enderson Moreira,9.0,10.0,5050000.0,5050000.0,27.6,26.6,2.0,2.0,1.0,1.0
2013,19,Estádio Heriberto Hülse,Dewson Fernando Freitas da Silva,12185.0,Criciúma EC,Botafogo,Sílvio Criciúma,Oswaldo de Oliveira,12.0,3.0,4350000.0,10900000.0,26.6,26.8,1.0,2.0,1.0,0.0
2013,22,Estádio Heriberto Hülse,Jean Pierre Goncalves Lima,10234.0,Criciúma EC,Fluminense,Sílvio Criciúma,Vanderlei Luxemburgo,16.0,12.0,4550000.0,20650000.0,26.9,27.8,1.0,2.0,1.0,1.0
2013,5,Estádio Urbano Caldeira,Márcio Chagas da Silva,4178.0,Santos FC,Atlético-MG,Claudinei Oliveira,Cuca,18.0,15.0,17450000.0,14450000.0,24.8,29.7,1.0,0.0,1.0,0.0
2013,8,Estádio Urbano Caldeira,Leandro Pedro Vuaden,9577.0,Santos FC,Coritiba FC,Claudinei Oliveira,Marquinhos Santos,7.0,1.0,11850000.0,8250000.0,27.2,27.2,2.0,2.0,1.0,1.0
2013,16,Estádio Urbano Caldeira,Pablo dos Santos Alves,8350.0,Santos FC,EC Vitória,Claudinei Oliveira,Caio Júnior,10.0,8.0,14150000.0,4650000.0,25.1,26.4,2.0,0.0,1.0,0.0
2013,25,Estádio Urbano Caldeira,Ricardo Marques Ribeiro,7788.0,Santos FC,São Paulo,Claudinei Oliveira,Muricy Ramalho,8.0,15.0,19550000.0,27400000.0,25.7,27.0,3.0,0.0,1.0,0.0
2013,34,Estádio Municipal Paulo Machado de Carvalho,Felipe Gomes da Silva,13597.0,Santos FC,EC Bahia,Claudinei Oliveira,Cristóvão Borges,9.0,14.0,20100000.0,5500000.0,25.9,27.3,3.0,0.0,1.0,0.0
2013,37,Estádio Benedito Teixeira,Wagner Reway,11431.0,Santos FC,Atlético-PR,Claudinei Oliveira,Vágner Mancini,8.0,2.0,16400000.0,5500000.0,27.7,26.1,2.0,1.0,1.0,1.0
2013,4,Estádio Estadual Lourival Baptista,Héber Lopes,13759.0,EC Bahia,Botafogo,Cristóvão Borges,Oswaldo de Oliveira,11.0,3.0,4250000.0,10600000.0,25.5,28.0,2.0,1.0,1.0,1.0
2013,38,Arena Fonte Nova,Leandro Pedro Vuaden,40249.0,EC Bahia,Fluminense,Cristóvão Borges,Dorival Júnior,11.0,18.0,5350000.0,20250000.0,25.7,26.3,1.0,2.0,1.0,0.0
2013,26,Arena de Pernambuco,Dewson Fernando Freitas da Silva,20661.0,Náutico,Cruzeiro,Marcelo Martelotte,Marcelo Oliveira,20.0,1.0,4650000.0,18100000.0,27.9,26.9,1.0,4.0,1.0,1.0
2013,27,Arena de Pernambuco,Marcos André Gomes da Penha,6658.0,Náutico,Botafogo,Marcelo Martelotte,Oswaldo de Oliveira,20.0,4.0,4600000.0,11200000.0,27.6,28.5,1.0,3.0,1.0,2.0
